id,url,title,published_date,domain,country,severity,incident_type,description,language,source_country,collected_at,matched_query,validation_status,validation_reason,evidence_text,incident_fingerprint
1123,https://www.freemalaysiatoday.com/category/highlight/2026/09/19/trump-says-cnn-ms-now-politico-banned-from-white-house,"Trump says CNN, MS NOW, Politico banned from White House","Fri, 18 Sep 2026 23:13:00 GMT",freemalaysiatoday.com,MY,MEDIUM,CENSORSHIP,"It is extremely rare for US presidents to outright bar news outlets from the White House, although Trump banned CNN reporter Jim Acosta in his first term and Richard Nixon put restrictions on The Washington Post over its reporting on the Watergate scandal.",en,MY,2026-09-19 06:44:53,rss:freemalaysiatoday.com,validated,media subject and harm action found in returned text,"It is extremely rare for US presidents to outright bar news outlets from the White House, although Trump banned CNN reporter Jim Acosta in his first term and Richard Nixon put restrictions on The Washington Post over its reporting on the Watergate scandal.",it is extremely rare for us presidents outright bar news outlets from
1102,https://abc7chicago.com/post/los-angeles-california-crash-news-district-attorney-police-expected-speak-thursday-deadly-bus-helicopter-crashes/19844333/,"Driver who slammed into LA bus before news helicopter crash to face murder charges, prosecutor says","Thu, 17 Sep 2026 22:44:07 +0000",abc7chicago.com,US,CRITICAL,KILLING,"The news helicopter crash killed both people on board, pilot George Marciniw and reporter Eliana Moreno, and a man on the ground, Edy Gutierrez Mejia.",en,US,2026-09-18 06:32:03,rss:abc7chicago.com,validated,media subject and harm action found in returned text,"The news helicopter crash killed both people on board, pilot George Marciniw and reporter Eliana Moreno, and a man on the ground, Edy Gutierrez Mejia.",news helicopter crash killed both people board pilot george marciniw reporter eliana
1103,https://nypost.com/2026/09/17/us-news/haunting-footage-shows-nbc4-helicopter-drop-out-of-sky-into-la-parking-lot-killing-3/,Haunting footage shows NBC4 helicopter drop out of sky into LA parking lot — killing 3,"Thu, 17 Sep 2026 23:49:11 -0400",nypost.com,US,CRITICAL,KILLING,"Reporter Eliana Moreno, 38, and pilot George Marciniw were killed in the crash, along with 29-year-old Edy Gutierrez Mejia, who was on the ground.",en,US,2026-09-18 06:32:03,rss:nypost.com,validated,media subject and harm action found in returned text,"Reporter Eliana Moreno, 38, and pilot George Marciniw were killed in the crash, along with 29-year-old Edy Gutierrez Mejia, who was on the ground.",reporter eliana moreno 38 pilot george marciniw killed crash along with 29
1104,https://www.lapresse.it/esteri/2026/09/18/la-russia-da-oggi-al-voto-per-il-rinnovo-della-duma-escluso-lunico-partito-contrario-alla-guerra/,"La Russia da oggi al voto per il rinnovo della Duma, escluso l’unico partito contrario alla guerra","Fri, 18 Sep 2026 05:46:48 +0000",lapresse.it,IT,HIGH,ATTACK,"Nel tentativo apparente di portare volti nuovi in quello che è ampiamente considerato un partito di burocrati, al terzo posto della lista figura il corrispondente di guerra Yevgeny Poddubny, rimasto gravemente ferito da un drone ucraino.",it,IT,2026-09-18 06:32:03,rss:lapresse.it,validated,media subject and harm action found in returned text,"Nel tentativo apparente di portare volti nuovi in quello che è ampiamente considerato un partito di burocrati, al terzo posto della lista figura il corrispondente di guerra Yevgeny Poddubny, rimasto gravemente ferito da un drone ucraino.",nel tentativo apparente di portare volti nuovi quello che ampiamente considerato un
1105,https://www.dailymaverick.co.za/article/2026-09-18-indonesia-calls-off-search-for-journalists-missing-while-covering-volcano-eruption/,Indonesia calls off search for journalists missing while covering volcano eruption,"Fri, 18 Sep 2026 04:47:07 GMT",dailymaverick.co.za,ZA,CRITICAL,DISAPPEARANCE,"Indonesia calls off search for journalists missing while covering volcano eruption JAKARTA, Sept 18 (Reuters)&nbsp;-&nbsp;Indonesian rescuers called off a search on its 10th day for eight people missing at sea, including five journalists who were covering the eruption of Mount&nbsp;Anak Krakatau&nbsp;earlier this month.",en,ZA,2026-09-18 06:32:03,rss:dailymaverick.co.za,validated,media subject and harm action found in returned text,"Indonesia calls off search for journalists missing while covering volcano eruption JAKARTA, Sept 18 (Reuters)&nbsp;-&nbsp;Indonesian rescuers called off a search on its 10th day for eight people missing at sea, including five journalists who were covering the eruption of Mount&nbsp;Anak Krakatau&nbsp;earlier this month.",indonesia calls off search for journalists missing while covering volcano eruption jakarta
1106,https://www.theguardian.com/books/2026/sep/18/olga-tokarczuk-j-m-coetzee-lead-calls-for-release-of-disappeared-eritrean-writers,‘We demand the truth’: Olga Tokarczuk and JM Coetzee lead calls for proof of life of disappeared Eritrean writers,"Fri, 18 Sep 2026 08:30:12 GMT",www.theguardian.com,UK,CRITICAL,DISAPPEARANCE,"""No writer or journalist should be disappeared for peacefully expressing their views."" Eritrea operates as a repressive dictatorship under Afwerki, with no national elections held since independence in 1993.",en,UK,2026-09-18 13:00:46,rss:www.theguardian.com,validated,media subject and harm action found in returned text,"""No writer or journalist should be disappeared for peacefully expressing their views."" Eritrea operates as a repressive dictatorship under Afwerki, with no national elections held since independence in 1993.",no writer journalist should be disappeared for peacefully expressing views eritrea operates
1107,https://www.liberation.fr/culture/livres/le-livre-des-souterrains-de-phoebe-hadjimarkos-clarke-femme-ou-ne-plus-letre-20260918_4TBQCUS3WRFM5N6HB3HOBDF56I/,«Le Livre des souterrains» de Phœbe Hadjimarkos Clarke : femme ou ne plus l’être,"Fri, 18 Sep 2026 11:36:00 +0000",www.liberation.fr,FR,CRITICAL,DISAPPEARANCE,«Le Livre des souterrains» de Phœbe Hadjimarkos Clarke : femme ou ne plus l'être Le journal d'une artiste disparue qui explose les frontières par l'écrivaine franco-américaine.,fr,FR,2026-09-18 13:00:46,rss:www.liberation.fr,validated,media subject and harm action found in returned text,«Le Livre des souterrains» de Phœbe Hadjimarkos Clarke : femme ou ne plus l'être Le journal d'une artiste disparue qui explose les frontières par l'écrivaine franco-américaine.,le livre des souterrains de ph be hadjimarkos clarke femme ou ne
1108,https://www.20minutes.fr/justice/4246547-20260918-stephane-plaza-ancien-animateur-tv-condamne-appel-18-mois-prison-sursis-violences-conjugales?at_medium=display&at_campaign=149,Stéphane Plaza : L’ancien animateur TV condamné en appel à 18 mois de prison avec sursis pour violences conjugales,"Fri, 18 Sep 2026 11:59:19 GMT",20minutes.fr,FR,HIGH,DETENTION,Stéphane Plaza : L'ancien animateur TV condamné en appel à 18 mois de prison avec sursis pour violences conjugales J.D.,fr,FR,2026-09-18 13:00:46,rss:20minutes.fr,validated,media subject and harm action found in returned text,Stéphane Plaza : L'ancien animateur TV condamné en appel à 18 mois de prison avec sursis pour violences conjugales J.D.,st phane plaza l ancien animateur tv condamn en appel 18 mois
1112,https://www.whec.com/ap-top-news/indonesian-divers-recover-3-bodies-from-capsized-ferry-as-salvage-operation-begins/,Indonesian divers recover 3 bodies from capsized ferry as salvage operation begins,"Fri, 18 Sep 2026 15:17:43 +0000",whec.com,US,CRITICAL,DISAPPEARANCE,"Authorities on Thursday ended an unsuccessful, 10-day search for eight people, including five photojournalists, who disappeared while traveling by speedboat to Anak Krakatau volcano to report on its eruption.",en,US,2026-09-18 17:42:29,rss:whec.com,validated,media subject and harm action found in returned text,"Authorities on Thursday ended an unsuccessful, 10-day search for eight people, including five photojournalists, who disappeared while traveling by speedboat to Anak Krakatau volcano to report on its eruption.",authorities thursday ended unsuccessful 10 day search for eight people including five
1113,https://truthout.org/articles/israel-detains-palestinian-american-journalist-reporting-on-settler-violence/,Israel Detains Palestinian American Journalist Reporting on Settler Violence,"Fri, 18 Sep 2026 14:38:12 +0000",truthout.org,US,HIGH,DETENTION,Israel Detains Palestinian American Journalist Reporting on Settler Violence Naqaa Hamed's arrest comes as nearly 40 Palestinian journalists are currently in Israeli detention.,en,US,2026-09-18 17:42:29,rss:truthout.org,validated,media subject and harm action found in returned text,Israel Detains Palestinian American Journalist Reporting on Settler Violence Naqaa Hamed's arrest comes as nearly 40 Palestinian journalists are currently in Israeli detention.,israel detains palestinian american journalist reporting settler violence naqaa hamed s arrest
1114,https://www.sudouest.fr/culture/programmes-tv/stephane-plaza-sa-peine-de-prison-pour-violences-conjugales-alourdie-en-appel-d-un-an-avec-sursis-a-18-mois-avec-sursis-30684287.php,"Stéphane Plaza : sa peine de prison pour violences conjugales alourdie en appel, d’un an avec sursis à 18 mois avec sursis","Fri, 18 Sep 2026 14:46:01 +0200",sudouest.fr,FR,HIGH,DETENTION,"Stéphane Plaza : sa peine de prison pour violences conjugales alourdie en appel, d'un an avec sursis à 18 mois avec sursis L'agent immobilier et ancien animateur de télévision a été condamné en appel à 18 mois d'emprisonnement avec sursis.",fr,FR,2026-09-18 17:42:29,rss:sudouest.fr,validated,media subject and harm action found in returned text,"Stéphane Plaza : sa peine de prison pour violences conjugales alourdie en appel, d'un an avec sursis à 18 mois avec sursis L'agent immobilier et ancien animateur de télévision a été condamné en appel à 18 mois d'emprisonnement avec sursis.",st phane plaza sa peine de prison pour violences conjugales alourdie en
1115,https://www.seneweb.com/fr/news/Afrique/rdc-constant-mutamba-condamne-a-10-ans-de-travaux-forces_n_504611.html,RDC : Constant Mutamba condamné à 10 ans de travaux forcés,"Fri, 18 Sep 2026 14:05:31 +0000",seneweb.com,SN,HIGH,DETENTION,"Selon les informations rapportées par le média Actualite.cd, Constant Mutamba a été condamné à dix ans de travaux forcés.",fr,SN,2026-09-18 17:42:29,rss:seneweb.com,validated,media subject and harm action found in returned text,"Selon les informations rapportées par le média Actualite.cd, Constant Mutamba a été condamné à dix ans de travaux forcés.",selon les informations rapport es par le m dia actualite cd constant
1119,https://www.bbc.co.uk/news/articles/c6e30580jqjpo?at_medium=RSS&at_campaign=rss,Trump says he is banning CNN and Politico from White House,"Fri, 18 Sep 2026 21:34:51 GMT",www.bbc.com,UK,MEDIUM,CENSORSHIP,"In his first term, Trump also banned CNN correspondent Jim Acosta from the White House, although they restored his credentials after CNN sued.",en,UK,2026-09-18 22:24:12,rss:www.bbc.com,validated,media subject and harm action found in returned text,"In his first term, Trump also banned CNN correspondent Jim Acosta from the White House, although they restored his credentials after CNN sued.",first term trump also banned cnn correspondent jim acosta from white house
1120,https://www.sudouest.fr/international/etats-unis/donald-trump/etats-unis-en-guerre-contre-les-medias-donald-trump-annonce-interdire-l-acces-de-la-maison-blanche-a-cnn-msnow-et-politico-30690825.php,"États-Unis : en guerre contre les médias, Donald Trump annonce interdire l’accès de la Maison-Blanche à CNN, MSNOW et Politico","Fri, 18 Sep 2026 21:37:19 +0200",sudouest.fr,FR,HIGH,ATTACK,"États-Unis : en guerre contre les médias, Donald Trump annonce interdire l'accès de la Maison-Blanche à CNN, MSNOW et Politico Le républicain de 80 ans, de plus en plus impopulaire aux États-Unis, a de nombreuses fois attaqué des journalistes ou médias dont la couverture lui déplaît",fr,FR,2026-09-18 22:24:12,rss:sudouest.fr,validated,media subject and harm action found in returned text,"États-Unis : en guerre contre les médias, Donald Trump annonce interdire l'accès de la Maison-Blanche à CNN, MSNOW et Politico Le républicain de 80 ans, de plus en plus impopulaire aux États-Unis, a de nombreuses fois attaqué des journalistes ou médias dont la couverture lui déplaît",tats unis en guerre contre les m dias donald trump annonce interdire
1082,https://www.theguardian.com/global-development/2026/sep/17/turkey-raids-detains-dozens-crackdown-lgbtq-activists-journalists,Turkey detains dozens in crackdown on LGBTQ+ activists and journalists,"Thu, 17 Sep 2026 04:00:38 GMT",www.theguardian.com,UK,HIGH,DETENTION,"Turkey detains dozens in crackdown on LGBTQ+ activists and journalists Turkish authorities have used accusations of obscenity to justify a wave of raids and arrests targeting the LGBTQ+ community, which has grown to include journalists as well as more than 150 arrested during protests against the raids.",en,UK,2026-09-17 06:58:23,rss:www.theguardian.com,validated,media subject and harm action found in returned text,"Turkey detains dozens in crackdown on LGBTQ+ activists and journalists Turkish authorities have used accusations of obscenity to justify a wave of raids and arrests targeting the LGBTQ+ community, which has grown to include journalists as well as more than 150 arrested during protests against the raids.",turkey detains dozens crackdown lgbtq activists journalists turkish authorities have used accusations
1083,https://www.ilmessaggero.it/politica/ranucci_contestazioni_rai_attacchi_nuovi_conduttori_report-9767470.html,"Ranucci, le contestazioni Rai: attacchi ai nuovi conduttori di Report. Parte l?azione disciplinare","gio, 17 set 2026 00:23:08 +0200",ilmessaggero.it,IT,CRITICAL,KILLING,"Contro cui punta il dito anche il M5S: nel mirino dei pentastellati le affermazioni dell'ex Iena su un giornalista palestinese ucciso, Anas al Sharif, accusato «senza prove» di essere un terrorista.",it,IT,2026-09-17 06:58:23,rss:ilmessaggero.it,validated,media subject and harm action found in returned text,"Contro cui punta il dito anche il M5S: nel mirino dei pentastellati le affermazioni dell'ex Iena su un giornalista palestinese ucciso, Anas al Sharif, accusato «senza prove» di essere un terrorista.",contro cui punta il dito anche il m5s nel mirino dei pentastellati
1086,https://novayagazeta.eu/articles/2026/09/17/kakoi-na-khren-etap-tebia-iz-strany-deportiruiut,"«Какой, на хрен, этап? Тебя из страны депортируют!»","Thu, 17 Sep 2026 11:25:34 +0000",novayagazeta.eu,RU,HIGH,DETENTION,4 сентября прошлого года в Минске были задержаны журналист Кирилл Позняк и его дочь Янина.,ru,RU,2026-09-17 13:17:09,rss:novayagazeta.eu,validated,media subject and harm action found in returned text,4 сентября прошлого года в Минске были задержаны журналист Кирилл Позняк и его дочь Янина.,4
1087,https://www.latimes.com/california/story/2026-09-17/nbc4-chopper-why-did-it-crash,"NBC4 chopper's final moments: a blaring alarm, loss of altitude and panic. Why did it crash?","Thu, 17 Sep 2026 12:23:40 GMT",latimes.com,US,CRITICAL,KILLING,"The crash that killed three people on Tuesday night, including two NBC4 journalists, involved the single-engine AB 350 B2 helicopter.",en,US,2026-09-17 13:17:09,rss:latimes.com,validated,media subject and harm action found in returned text,"The crash that killed three people on Tuesday night, including two NBC4 journalists, involved the single-engine AB 350 B2 helicopter.",crash that killed three people tuesday night including two nbc4 journalists involved
1088,https://www.bbc.co.uk/news/articles/cqx2zgk8k8xvo?at_medium=RSS&at_campaign=rss,Ninth woman's body found as South African police investigate string of deaths,"Thu, 17 Sep 2026 12:07:23 GMT",www.bbc.com,UK,CRITICAL,KILLING,- Abducted South African journalist found dead with gunshot wounds,en,UK,2026-09-17 13:17:09,rss:www.bbc.com,validated,media subject and harm action found in returned text,- Abducted South African journalist found dead with gunshot wounds,abducted south african journalist found dead with gunshot wounds
1089,https://www.bbc.co.uk/news/articles/c52e047wpw7po?at_medium=RSS&at_campaign=rss,Abducted South African journalist found dead with gunshot wounds,"Thu, 17 Sep 2026 06:46:31 GMT",www.bbc.com,UK,CRITICAL,KILLING,Abducted South African journalist found dead with gunshot wounds Abducted South African journalist found dead with gunshot wounds,en,UK,2026-09-17 13:17:09,rss:www.bbc.com,validated,media subject and harm action found in returned text,Abducted South African journalist found dead with gunshot wounds Abducted South African journalist found dead with gunshot wounds,abducted south african journalist found dead with gunshot wounds abducted south african
1090,https://www.elmundo.es/espana/2026/09/17/6aabaed0e4d4d8de2e8b4599.html,Dos militares evacuados al Hospital Gómez Ulla tras ser heridos por inmigrantes,"Thu, 17 Sep 2026 12:30:53 +0200",www.elmundo.es,ES,HIGH,ATTACK,"Tal y como ha confirmado este periódico, uno de los soldados fue agredido el 12 de septiembre y como consecuencia de las heridas, presenta fractura del peroné por la que fue atendido en el quirófano, además de una luxación en el hombro.",es,ES,2026-09-17 13:17:09,rss:www.elmundo.es,validated,media subject and harm action found in returned text,"Tal y como ha confirmado este periódico, uno de los soldados fue agredido el 12 de septiembre y como consecuencia de las heridas, presenta fractura del peroné por la que fue atendido en el quirófano, además de una luxación en el hombro.",tal y como ha confirmado este peri dico uno de los soldados
1091,https://www.ansa.it/sito/notizie/cronaca/2026/09/17/donne-ferite-da-piombini-a-roma-laggressore-sparavo-a-caso-non-ce-lho-con_3522c375-ef0c-4c79-81a1-c0bbc417e7b5.html,"Ferite da piombini a Roma, l'aggressore: 'Sparavo a caso, non ce l'ho con le donne'","Thu, 17 Sep 2026 13:33:34 +0200",www.ansa.it,IT,HIGH,ATTACK,"Ferite da piombini a Roma, l'aggressore: 'Sparavo a caso, non ce l'ho con le donne' A casa del 50enne sequestrata carabina e puntatore ottico 17 settembre 2026, 13:33 Redazione ANSA Condividi Link copiato Donna ferita da un piombino a Roma, la procura apre un 'indagine per lesioni",it,IT,2026-09-17 13:17:09,rss:www.ansa.it,validated,media subject and harm action found in returned text,"Ferite da piombini a Roma, l'aggressore: 'Sparavo a caso, non ce l'ho con le donne' A casa del 50enne sequestrata carabina e puntatore ottico 17 settembre 2026, 13:33 Redazione ANSA Condividi Link copiato Donna ferita da un piombino a Roma, la procura apre un 'indagine per lesioni",ferite da piombini roma l aggressore sparavo caso non ce l ho
1095,https://nypost.com/2026/09/17/us-news/driver-who-allegedly-killed-2-in-metro-bus-crash-charged-with-murder/,"Woman who slammed into LA Metro bus, killing 2 before deadly helicopter crash, was allegedly high on drugs","Thu, 17 Sep 2026 17:30:55 -0400",nypost.com,US,CRITICAL,KILLING,He also mentioned the NBC news helicopter crash that killed reporter Eliana Moreno and pilot George Marciniw.,en,US,2026-09-17 22:44:36,rss:nypost.com,validated,media subject and harm action found in returned text,He also mentioned the NBC news helicopter crash that killed reporter Eliana Moreno and pilot George Marciniw.,also mentioned nbc news helicopter crash that killed reporter eliana moreno pilot
1096,https://www.theguardian.com/uk-news/2026/sep/17/nicholas-brandram-suspect-putney-pusher-case-family-sisters,Suspect in ‘Putney pusher’ case told family that investigation was ‘murdering him’,"Thu, 17 Sep 2026 20:33:37 GMT",theguardian.com,UK,HIGH,DETENTION,"A number of officers in body armour reportedly swooped on his home address, his sisters said, while a reporter who had been tipped off about the arrest filmed the ordeal.",en,UK,2026-09-17 22:44:36,rss:theguardian.com,validated,media subject and harm action found in returned text,"A number of officers in body armour reportedly swooped on his home address, his sisters said, while a reporter who had been tipped off about the arrest filmed the ordeal.",number officers body armour reportedly swooped home address sisters while reporter who
1068,https://www.thehindu.com/news/cities/chennai/nakkeeran-journalist-arrested-for-defamatory-video-against-woman-youtuber/article71471037.ece,Nakkeeran journalist arrested for defamatory video against woman YouTuber,"Wed, 16 Sep 2026 11:23:11 +0530",www.thehindu.com,IN,HIGH,DETENTION,"Nakkeeran journalist arrested for defamatory video against woman YouTuber The Adambakkam police arrested a 58-year-old journalist, Damodharan Prakash, of Nakkeeran, on charges of posting a defamatory video on social media against a 38-year-old YouTuber, on Wednesday (September 16, 2026).",en,IN,2026-09-16 06:56:56,rss:www.thehindu.com,validated,media subject and harm action found in returned text,"Nakkeeran journalist arrested for defamatory video against woman YouTuber The Adambakkam police arrested a 58-year-old journalist, Damodharan Prakash, of Nakkeeran, on charges of posting a defamatory video on social media against a 38-year-old YouTuber, on Wednesday (September 16, 2026).",nakkeeran journalist arrested for defamatory video woman youtuber adambakkam police arrested 58
1069,https://www.thehindu.com/news/national/kerala/messi-visit-sit-probe-police-launch-search-operations-at-five-locations/article71471028.ece,"Messi visit row in Keralam: police launch searches at Reporter TV office, four other locations","Wed, 16 Sep 2026 10:55:40 +0530",www.thehindu.com,IN,HIGH,DETENTION,"The incident is reminiscent of the attack on the NewsClick office, where equipment was seized and editors were jailed.",en,IN,2026-09-16 06:56:56,rss:www.thehindu.com,validated,media subject and harm action found in returned text,"The incident is reminiscent of the attack on the NewsClick office, where equipment was seized and editors were jailed.",incident is reminiscent attack newsclick office where equipment seized editors jailed
1070,https://nypost.com/2026/09/16/us-news/texas-police-department-that-arrested-mom-over-dirty-water-facebook-post-ordered-to-disband-by-state/,Texas police department shut down for failing to provide ‘public benefit’ after arresting mom over dirty water Facebook post,"Wed, 16 Sep 2026 01:15:09 -0400",nypost.com,US,HIGH,DETENTION,"Despite the mounting contradictions, Trinidad Police Chief Charles Gregory doubled down — calling the case against Combs ""cut and dry."" Police also arrested a supporter of Combs, citizen journalist Winston Noles, for misdemeanor disorderly conduct after he displayed a ""f–k bad cops"" sign outside city hall, FOX 4 reported.",en,US,2026-09-16 06:56:56,rss:nypost.com,validated,media subject and harm action found in returned text,"Despite the mounting contradictions, Trinidad Police Chief Charles Gregory doubled down — calling the case against Combs ""cut and dry."" Police also arrested a supporter of Combs, citizen journalist Winston Noles, for misdemeanor disorderly conduct after he displayed a ""f–k bad cops"" sign outside city hall, FOX 4 reported.",despite mounting contradictions trinidad police chief charles gregory doubled down calling case
1071,https://www.20minutes.fr/monde/etats-unis/4245734-20260916-direct-guerre-moyen-orient-etats-unis-demandent-ressortissants-eviter-arabie-saoudite?at_medium=display&at_campaign=149,EN DIRECT Guerre au Moyen-Orient : Les Etats-Unis demandent à leurs ressortissants d’éviter l’Arabie saoudite…,"Wed, 16 Sep 2026 03:13:35 GMT",20minutes.fr,FR,HIGH,DETENTION,06h31 Une journaliste américano-palestinienne arrêtée en Cisjordanie Les autorités israéliennes ont arrêté mardi une journaliste américano-palestinienne alors qu'elle rentrait de reportage en Cisjordanie occupée.,fr,FR,2026-09-16 06:56:56,rss:20minutes.fr,validated,media subject and harm action found in returned text,06h31 Une journaliste américano-palestinienne arrêtée en Cisjordanie Les autorités israéliennes ont arrêté mardi une journaliste américano-palestinienne alors qu'elle rentrait de reportage en Cisjordanie occupée.,06h31 une journaliste am ricano palestinienne arr t e en cisjordanie les
1074,https://english.aawsat.com/node/5318888,Israel Detains US-Palestinian Journalist,"Wed, 16 Sep 2026 09:27:10 +0100",english.aawsat.com,SA,HIGH,DETENTION,Israel Detains US-Palestinian Journalist,ar,SA,2026-09-16 13:27:35,rss:english.aawsat.com,validated,media subject and harm action found in returned text,Israel Detains US-Palestinian Journalist,israel detains us palestinian journalist
1075,https://www.mediaite.com/media/tv/nbc-la-team-pay-moving-tribute-as-identities-of-crew-members-killed-in-on-air-helicopter-crash-released/,NBC LA Team Pays Moving Tribute as Identities of Crew Members Killed in Helicopter Crash Released,"Wed, 16 Sep 2026 09:47:12 +0000",mediaite.com,US,CRITICAL,KILLING,NBC LA Team Pays Moving Tribute as Identities of Crew Members Killed in Helicopter Crash Released Aerial journalist Eliana Moreno and pilot George Marciniw were aboard NewsChopper4 when it crashed in the Chatsworth neighborhood.,en,US,2026-09-16 13:27:35,rss:mediaite.com,validated,media subject and harm action found in returned text,NBC LA Team Pays Moving Tribute as Identities of Crew Members Killed in Helicopter Crash Released Aerial journalist Eliana Moreno and pilot George Marciniw were aboard NewsChopper4 when it crashed in the Chatsworth neighborhood.,nbc la team pays moving tribute as identities crew members killed helicopter
1076,https://www.bbc.co.uk/news/articles/cw4gq0j5jg10o?at_medium=RSS&at_campaign=rss,Journalist and pilot among three killed after news helicopter crashes in LA,"Wed, 16 Sep 2026 09:49:48 GMT",www.bbc.com,UK,CRITICAL,KILLING,Journalist and pilot among three killed after news helicopter crashes in LA Journalist and pilot among three killed after news helicopter crashes in LA,en,UK,2026-09-16 13:27:35,rss:www.bbc.com,validated,media subject and harm action found in returned text,Journalist and pilot among three killed after news helicopter crashes in LA Journalist and pilot among three killed after news helicopter crashes in LA,journalist pilot among three killed after news helicopter crashes la journalist pilot
1079,https://abc7ny.com/post/los-angeles-crash-helicopter-crashes-site-deadly-bus-collision-chatsworth-california/19837494/,"Reporter, pilot and pedestrian ID'd as 3 killed in Los Angeles TV news helicopter crash","Wed, 16 Sep 2026 16:07:23 +0000",abc7chicago.com,US,CRITICAL,KILLING,"Reporter, pilot and pedestrian ID'd as 3 killed in Los Angeles TV news helicopter crash LOS ANGELES -- Three people were killed after an NBC4 news helicopter crashed near the scene of a deadly bus collision in Chatsworth, California, on Tuesday evening, authorities said.",en,US,2026-09-16 18:20:32,rss:abc7chicago.com,validated,media subject and harm action found in returned text,"Reporter, pilot and pedestrian ID'd as 3 killed in Los Angeles TV news helicopter crash LOS ANGELES -- Three people were killed after an NBC4 news helicopter crashed near the scene of a deadly bus collision in Chatsworth, California, on Tuesday evening, authorities said.",reporter pilot pedestrian id d as 3 killed los angeles tv news
1080,https://www.theguardian.com/film/2026/sep/16/battle-of-chile-director-patricio-guzman-dies-aged-85,Battle of Chile director Patricio Guzmán dies aged 85,"Wed, 16 Sep 2026 13:15:02 GMT",www.theguardian.com,UK,HIGH,DETENTION,"According to Chilean news outlet Emol, Guzmán died on Tuesday in Paris after a cardiorespiratory arrest.",en,UK,2026-09-16 18:20:32,rss:www.theguardian.com,validated,media subject and harm action found in returned text,"According to Chilean news outlet Emol, Guzmán died on Tuesday in Paris after a cardiorespiratory arrest.",according chilean news outlet emol guzm n died tuesday paris after cardiorespiratory
1081,https://nypost.com/2026/09/16/us-news/yale-freshmen-more-critical-of-israel-than-china-new-study-finds/,"Yale freshmen are much more critical of Israel than China, alarming poll finds","Wed, 16 Sep 2026 17:38:02 -0400",nypost.com,US,HIGH,ATTACK,"That same month, in the wake of the initial tent clearings at New York's Columbia University, Yale students pitched tents on Beinecke Plaza, setting up what they called a ""Gaza Solidarity Encampment."" A Jewish Yale student journalist was stabbed in the eye with a Palestinian flag amid the protests.",en,US,2026-09-16 22:33:08,rss:nypost.com,validated,media subject and harm action found in returned text,"That same month, in the wake of the initial tent clearings at New York's Columbia University, Yale students pitched tents on Beinecke Plaza, setting up what they called a ""Gaza Solidarity Encampment."" A Jewish Yale student journalist was stabbed in the eye with a Palestinian flag amid the protests.",that same month wake initial tent clearings new york s columbia university
1051,https://www.abc.es/gente/secretos-escondia-buckingham-bajo-suelo-tesoro-encontrado-20260915115029-nt.html,Los secretos que escondía Buckingham bajo el suelo: el tesoro encontrado durante la reforma,"Tue, 15 Sep 2026 13:01:52 +0200",www.abc.es,ES,HIGH,DETENTION,"Noticia relacionada Entre los objetos hallados se encuentran unos boletos de apuestas de Littlewoods Football Pool del año 1957; una entrada para un torneo de whist organizado por el club social de la Casa Real hace casi 80 años; unas botas negras desgastadas con clavos, un paquete vacío de cigarrillos Silk Cut; una botella de agua Schweppes Still Malvern; una caja descolorida que contenía seis tarjetas de Navidad; una jarra de peltre; un fragmento de azulejos decorativos de cerámica Minton; un artículo de periódico sobre la banda encarcelada por el Gran Robo del Tren de 1963 o un trozo de la cartelera teatral del West End -publicada entonces en el periódico 'The Standard' en 1889-.",es,ES,2026-09-15 13:25:09,rss:www.abc.es,validated,media subject and harm action found in returned text,"Noticia relacionada Entre los objetos hallados se encuentran unos boletos de apuestas de Littlewoods Football Pool del año 1957; una entrada para un torneo de whist organizado por el club social de la Casa Real hace casi 80 años; unas botas negras desgastadas con clavos, un paquete vacío de cigarrillos Silk Cut; una botella de agua Schweppes Still Malvern; una caja descolorida que contenía seis tarjetas de Navidad; una jarra de peltre; un fragmento de azulejos decorativos de cerámica Minton; un artículo de periódico sobre la banda encarcelada por el Gran Robo del Tren de 1963 o un trozo de la cartelera teatral del West End -publicada entonces en el periódico 'The Standard' en 1889-.",noticia relacionada entre los objetos hallados se encuentran unos boletos de apuestas
1052,https://www.seneweb.com/fr/news/Societe/nuit-dhorreur-a-diourbel-il-poignarde-son-epouse-endormie-avant-detre-retrouve-pendu_n_504302.html,Nuit d'horreur à Diourbel : il poignarde son épouse endormie avant d'être retrouvé pendu,"Tue, 15 Sep 2026 09:17:04 +0000",seneweb.com,SN,CRITICAL,KILLING,"Quelques heures plus tard, souligne toutefois le journal, son mari a été retrouvé mort, « pendu dans une maison voisine » de celle où il vivait avec son épouse, ses parents et leur garçonnet.",fr,SN,2026-09-15 13:25:09,rss:seneweb.com,validated,media subject and harm action found in returned text,"Quelques heures plus tard, souligne toutefois le journal, son mari a été retrouvé mort, « pendu dans une maison voisine » de celle où il vivait avec son épouse, ses parents et leur garçonnet.",quelques heures plus tard souligne toutefois le journal son mari t retrouv
